Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Afghanistan,AFG,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,28.9,30.15,31.7,33.3,34.6,35.9,37.1,38.6,,
Afghanistan,AFG,Access to electricity (% of total population),EG.ELC.ACCS.ZS,97.7,97.7,93.4,97.7,97.7,97.7,85.3,85.3,87.8,
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2.53571991833963,2.80833730805469,2.91080959861384,2.98438913621969,3.15360920291972,2.35609779179185,1.43570437048699,2.13559384981397,2.83657317243522,2.76719430653303
Afghanistan,AFG,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,97.1,97.1,91.6,97.1,97.1,97.1,81.7,81.4,84.6,
Afghanistan,AFG,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,99.5,99.5,98.8,99.5,99.5,99.5,95.9,96.0,97.0,
Africa Eastern and Southern,AFE,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,18.6851183805539,19.2056324304616,19.7427723256188,20.3326789734798,20.8628000665566,21.4196207400075,21.9964562319101,22.5414402127635,,
Africa Eastern and Southern,AFE,Access to electricity (% of total population),EG.ELC.ACCS.ZS,38.8595976583714,40.2237441730368,43.0350733507835,44.3908605333639,46.2823709455637,48.1272110400485,48.7420429375177,50.6675157944854,52.5981705163589,
Africa Eastern and Southern,AFE,Population growth (annual %),SP.POP.GROW,2.64074325542301,2.64206728810391,2.73426282366823,2.72168052257397,2.69951609745311,2.6494391643563,2.59275445199729,2.51916664518144,2.47280147854539,2.51127758940208
Africa Eastern and Southern,AFE,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,24.5849063292052,25.3750374165444,26.9419836631142,28.9831827826011,30.9099909700969,32.7098365540535,33.9981786802343,35.2402362869802,36.0805715658078,
Africa Eastern and Southern,AFE,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,69.1156725458505,70.9470358996273,71.8169384248205,72.9558440831329,74.3771181846498,75.8419966667537,76.2770144157384,80.6495589479192,80.0492740496487,
Africa Western and Central,AFW,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,11.3729680882487,12.7953876118393,14.4983961316588,16.4161557333045,18.3320081705312,20.1476120874473,21.7968144143329,23.0861438505293,,
Africa Western and Central,AFW,Access to electricity (% of total population),EG.ELC.ACCS.ZS,51.0516355535304,48.902227563243,51.3381985112771,51.2893740480215,51.8518662109613,54.3660120999023,55.5855936928306,57.0647374680747,58.8221662248088,
Africa Western and Central,AFW,Population growth (annual %),SP.POP.GROW,2.66132695560953,2.61315215287381,2.52276242943424,2.43511941995056,2.38534703874946,2.35569541452186,2.32085084130242,2.37937619625479,2.39809620858228,2.30763633387899
Africa Western and Central,AFW,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,26.7034051913366,22.9611442145573,28.0212582034382,26.25714327759,24.6897159445783,25.8117866418889,25.1882679024413,28.9574197737725,34.9534616228452,
Africa Western and Central,AFW,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,81.9386893658641,82.8494141888898,80.3079833068358,82.6784389750083,83.2437168402274,86.6860388718378,86.7793773833545,84.8040438550224,85.8938427493386,
Albania,ALB,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,78.0,79.7,80.9,82.1,83.4,84.5,85.4,86.1,,
Albania,ALB,Access to electricity (% of total population),EG.ELC.ACCS.ZS,99.9,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Albania,ALB,Population growth (annual %),SP.POP.GROW,-1.54313470861992,-1.54315156766944,-1.54309991591532,-1.54313709096794,-1.54315589345436,-1.54312080996395,-1.54315667695786,-1.64410790425763,-1.44214414486444,-1.16564475393365
Albania,ALB,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,99.7,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Albania,ALB,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Algeria,DZA,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,99.6,99.6,99.7,99.7,99.7,99.7,99.7,99.7,,
Algeria,DZA,Access to electricity (% of total population),EG.ELC.ACCS.ZS,99.4,99.5,99.6,99.5,99.7,99.8,100.0,100.0,100.0,
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2.05569111181654,2.03200060784518,1.93780623340147,1.84041291439333,1.71191216459393,1.61936460233826,1.58758210690673,1.49897601193923,1.39838651912702,1.31780475504384
Algeria,DZA,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,98.3,98.6,98.9,98.7,99.1,99.3,99.3,100.0,100.0,
Algeria,DZA,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,99.9,99.9,99.9,99.8,99.9,100.0,100.0,100.0,100.0,
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,-1.20431808595042,-1.26938746413556,-1.32302357149178,-1.38257886328442,-0.896274880494128,-1.0829920166826,-1.81008765020754,-1.71290294190977,-1.60366587175019,-1.5863427255336
Andorra,AND,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
Andorra,AND,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Andorra,AND,Population growth (annual %),SP.POP.GROW,0.00969831319383994,2.16803975005007,1.87885332176802,1.73050296926809,1.17775354895761,1.26362889534188,1.69676808598242,1.43374756867515,1.32930689449906,1.17204481645642
Andorra,AND,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Andorra,AND,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Angola,AGO,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,48.0,48.2,48.8,49.2,49.4,49.8,50.0,50.2,,
Angola,AGO,Access to electricity (% of total population),EG.ELC.ACCS.ZS,41.8,42.9,45.3,45.6,47.0,48.2,48.5,51.1,55.5,
Angola,AGO,Population growth (annual %),SP.POP.GROW,3.57644143982026,3.54061221486272,3.45323300897802,3.38788422184303,3.26795864914978,3.18132259995095,3.14302612044601,3.08065530722915,3.04419972245653,3.00100954627922
Angola,AGO,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,,,7.3,,,,,,1.3,
Angola,AGO,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,67.9,69.4,65.3,72.2,73.6,75.0,76.2,77.9,78.0,
Antigua and Barbuda,ATG,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
Antigua and Barbuda,ATG,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Antigua and Barbuda,ATG,Population growth (annual %),SP.POP.GROW,0.624381829779871,0.553103046635761,0.504979187034594,0.480553889847623,0.526173366134419,0.546161676855974,0.530270318994476,0.511400156215609,0.487472101887911,0.464941443253073
Antigua and Barbuda,ATG,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Antigua and Barbuda,ATG,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Arab World,ARB,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,86.4793431723936,86.6379522000933,86.6601694019868,86.744828031453,86.7608769963874,86.6893216166095,86.763430122317,86.8229669353075,,
Arab World,ARB,Access to electricity (% of total population),EG.ELC.ACCS.ZS,89.1861710572825,90.3510669396465,88.6898406472267,89.9289963083413,90.2417769685806,90.4340947732985,90.6545179070033,91.6454299444509,92.1659179921314,
Arab World,ARB,Population growth (annual %),SP.POP.GROW,2.31761538561915,2.00626985832883,1.77768190401844,1.88201603418311,2.10294522896747,1.51437547360799,2.29741398218854,2.25586602644063,2.15591676300777,2.15748085841541
Arab World,ARB,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,80.0046754436517,82.9401387076972,84.1869568996094,84.0353382124263,82.3523763177403,82.6857648582543,82.6239594636249,84.5524153017321,85.012232151515,
Arab World,ARB,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,97.3085802293717,97.3733649794418,96.9339397365112,97.406238529904,97.4737649991652,97.525178378762,97.865546338499,98.1464688805601,97.9513566665397,
Argentina,ARG,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,99.8,99.8,99.9,99.9,99.9,99.9,99.9,99.9,,
Argentina,ARG,Access to electricity (% of total population),EG.ELC.ACCS.ZS,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.4,
Argentina,ARG,Population growth (annual %),SP.POP.GROW,0.968911125580978,0.881249595012674,0.822969480473088,0.710900853077743,0.484665636741261,0.265879395046274,0.210808731072658,0.286976121920089,0.345829819817895,0.339100654860035
Argentina,ARG,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,99.3,100.0,99.9,100.0,100.0,100.0,100.0,100.0,79.8,
Argentina,ARG,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Armenia,ARM,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,97.8,98.1,98.2,98.4,98.5,98.6,98.7,98.8,,
Armenia,ARM,Access to electricity (% of total population),EG.ELC.ACCS.ZS,99.8,99.7,99.9,100.0,100.0,100.0,100.0,100.0,100.0,
Armenia,ARM,Population growth (annual %),SP.POP.GROW,-0.410212518071397,-0.432038450211669,-0.349674218173286,-0.219168932037313,-0.0337609726366775,0.0270096898904032,0.2326562627468,-0.165163937436499,2.30761515133256,1.73854906675217
Armenia,ARM,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,99.8,99.5,99.9,100.0,100.0,100.0,100.0,100.0,100.0,
Armenia,ARM,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,99.8,99.8,99.9,100.0,100.0,99.9,100.0,100.0,100.0,
Aruba,ABW,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,100.0,
Aruba,ABW,Population growth (annual %),SP.POP.GROW,0.75796755862231,0.007357607309414,0.158975971141518,0.270504632854835,-0.565684046703506,-0.82021108315363,-0.362774222330685,0.0456516784920034,0.590657103226071,0.728852751394889
Aruba,ABW,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Aruba,ABW,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Australia,AUS,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
Australia,AUS,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Australia,AUS,Population growth (annual %),SP.POP.GROW,1.56194049810399,1.64682779735017,1.49599671041328,1.47749071058438,1.23342825131378,0.14089508329287,1.28931130985537,2.43450716351535,1.98454886891555,1.53308964338105
Australia,AUS,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Australia,AUS,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Austria,AUT,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
Austria,AUT,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Austria,AUT,Population growth (annual %),SP.POP.GROW,1.08139629872802,0.694621103604983,0.487071924768999,0.444673639004876,0.415176731565556,0.435671684056384,0.956287797076634,0.989464653969154,0.504879813795986,0.328301850203979
Austria,AUT,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Austria,AUT,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Azerbaijan,AZE,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,97.3,97.6,97.9,98.2,98.4,98.6,98.8,98.9,,
Azerbaijan,AZE,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Azerbaijan,AZE,Population growth (annual %),SP.POP.GROW,1.11785721013911,0.98126180450475,0.866316916370841,0.846646726414021,0.684365325388407,0.441197735816311,0.039507866238038,0.120242150339289,0.480155257252915,0.431945667113889
Azerbaijan,AZE,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Azerbaijan,AZE,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
"Bahamas, The",BHS,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
"Bahamas, The",BHS,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,0.700545015838571,0.624247409539043,0.569969444023085,0.497339072752345,0.300555038290333,0.128749531818761,0.293483989063331,0.477303918283875,0.460334786075668,0.43515303971882
"Bahamas, The",BHS,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
"Bahamas, The",BHS,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Bahrain,BHR,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
Bahrain,BHR,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,3.82316300255316,5.29314527321994,0.131482303617889,-1.29469437720599,-0.781611308056263,2.16102845934147,1.34221960637543,3.37686417721007,0.733546811160036,0.733516488465226
Bahrain,BHR,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Bahrain,BHR,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Bangladesh,BGD,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,19.4,20.6,22.0,23.1,24.6,25.9,27.2,28.4,,
Bangladesh,BGD,Access to electricity (% of total population),EG.ELC.ACCS.ZS,75.9,88.0,86.9,92.2,96.2,99.0,99.4,99.5,99.5,
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,0.892432416039535,0.850917315689336,0.820955197842845,0.84641125179804,0.836310836229073,0.814977993693211,1.02423384746683,1.22171475464107,1.21462115417186,1.21664463269168
Bangladesh,BGD,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,66.1,81.6,81.3,88.9,95.2,98.5,99.2,99.6,99.6,
Bangladesh,BGD,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,94.0,99.5,96.6,97.8,97.8,99.7,100.0,99.5,99.5,
Barbados,BRB,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
Barbados,BRB,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Barbados,BRB,Population growth (annual %),SP.POP.GROW,0.217691837314076,0.204727378663704,0.192553930005438,0.176538259610281,0.174452216457154,0.159263661079578,0.0605883465692588,0.00637558575909917,0.0463878564204179,0.0552124454380577
Barbados,BRB,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Barbados,BRB,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Belarus,BLR,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,99.5,99.6,99.7,99.7,99.7,99.8,99.7,99.7,,
Belarus,BLR,Access to electricity (% of total population),EG.ELC.ACCS.ZS,98.0,98.7,99.3,100.0,100.0,100.0,100.0,100.0,100.0,
Belarus,BLR,Population growth (annual %),SP.POP.GROW,0.0877210878706449,-0.109782322950581,-0.213824206997671,-0.201786600970723,-0.42347525027949,-0.82823272086807,-0.804228426880244,-0.540824986374776,-0.49881794290787,-0.511982816210923
Belarus,BLR,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,94.7,96.6,98.2,100.0,100.0,100.0,100.0,100.0,100.0,
Belarus,BLR,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,99.0,99.3,99.7,100.0,100.0,100.0,100.0,100.0,100.0,
Belgium,BEL,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
Belgium,BEL,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Belgium,BEL,Population growth (annual %),SP.POP.GROW,0.506300002451376,0.385228018372369,0.455184695275022,0.540461327098122,0.430996815099722,0.411601996532257,0.808165350001861,0.850263748167955,0.66555918543206,0.698907329339411
Belgium,BEL,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Belgium,BEL,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Belize,BLZ,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,83.4,83.4,83.3,83.4,83.2,83.2,83.0,82.9,,
Belize,BLZ,Access to electricity (% of total population),EG.ELC.ACCS.ZS,93.3,94.2,91.7,92.7,96.8,97.7,98.6,99.6,99.6,
Belize,BLZ,Population growth (annual %),SP.POP.GROW,2.32231207163985,2.30310203964335,1.86459847610366,1.46284533510266,1.28323598131052,1.1534704907648,1.85124805102003,2.05772774277288,1.44077799785791,1.39336251081714
Belize,BLZ,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,89.4,90.9,86.5,87.8,95.5,97.1,97.1,99.4,99.5,
Belize,BLZ,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,97.9,98.0,97.9,98.5,98.3,98.4,98.4,99.8,99.8,
Benin,BEN,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,5.2,5.4,5.4,5.5,5.7,5.8,5.9,6.0,,
Benin,BEN,Access to electricity (% of total population),EG.ELC.ACCS.ZS,37.0,34.5,39.0,40.0,41.0,42.0,56.5,57.0,59.0,
Benin,BEN,Population growth (annual %),SP.POP.GROW,2.92460216679542,2.88117869411855,2.8136418840483,2.73538842831436,2.66259875153288,2.59230167510348,2.54740926342667,2.52274772277722,2.46175361912328,2.40291500851022
Benin,BEN,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,15.2,17.2,16.3,16.9,17.4,18.0,45.5,43.7,45.0,
Benin,BEN,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,62.5,54.2,64.3,65.2,66.1,67.0,71.1,70.3,71.6,
Bermuda,BMU,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Bermuda,BMU,Population growth (annual %),SP.POP.GROW,-0.0236382404794606,0.203106496014494,0.397146720463835,0.431459657274573,0.428052860400885,0.412307799470137,0.156108751379667,-0.0787967316952785,-0.0958758017988935,-0.125395748331922
Bermuda,BMU,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Bermuda,BMU,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Bhutan,BTN,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,82.2,84.0,85.7,87.0,88.3,89.5,90.6,91.6,,
Bhutan,BTN,Access to electricity (% of total population),EG.ELC.ACCS.ZS,99.3,97.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,0.973884473914115,0.86127488782821,0.716471130925301,0.66444642692507,0.675256502719854,0.703488233671584,0.703183917780367,0.698146584889649,0.651370664586926,0.649540189970473
Bhutan,BTN,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,99.0,96.8,99.9,100.0,100.0,100.0,100.0,100.0,100.0,
Bhutan,BTN,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,99.9,99.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Bolivia,BOL,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,83.3,84.3,85.4,86.6,87.5,88.7,89.7,90.6,,
Bolivia,BOL,Access to electricity (% of total population),EG.ELC.ACCS.ZS,91.8,91.8,92.8,95.1,97.2,98.6,99.9,99.8,96.6,
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,1.48970583998181,1.46124572329841,1.43337090655267,1.40657823805422,1.23396442673807,1.01931284088344,1.16425907336882,1.37334382280772,1.37206798819615,1.34850560934918
Bolivia,BOL,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,74.9,74.8,77.6,84.9,90.9,95.1,95.6,99.6,88.7,
Bolivia,BOL,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,99.5,99.4,99.5,99.5,99.9,100.0,100.0,99.9,99.8,
Bosnia and Herzegovina,BIH,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,41.6,41.3,40.85,40.3,40.2,39.9,39.3,39.5,,
Bosnia and Herzegovina,BIH,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,-1.30267774814121,-1.28437067954589,-1.22313569369776,-1.23185506471358,-1.39008469041609,-1.66384860150923,-1.24363802761194,-0.617510129445164,-0.655819991673837,-0.766395454237064
Bosnia and Herzegovina,BIH,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Bosnia and Herzegovina,BIH,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Botswana,BWA,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,63.1,63.5,64.1,64.7,65.1,65.6,66.0,66.4,,
Botswana,BWA,Access to electricity (% of total population),EG.ELC.ACCS.ZS,64.2,67.4,68.3,70.1,71.8,73.7,75.9,76.0,80.2,
Botswana,BWA,Population growth (annual %),SP.POP.GROW,1.41970172619868,1.42047647332447,1.41898108514606,1.42262847077389,1.4394103578493,1.49130106425067,1.58848021878269,1.64031664035479,1.63538411022867,1.61250378521521
Botswana,BWA,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,28.8,31.0,29.1,27.9,26.2,25.0,25.0,25.0,45.9,
Botswana,BWA,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,80.9,84.0,85.5,88.0,90.6,93.1,95.5,97.7,96.7,
Brazil,BRA,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,95.8,96.1,96.2,96.3,96.45,96.4,96.5,96.5,,
Brazil,BRA,Access to electricity (% of total population),EG.ELC.ACCS.ZS,99.7,99.8,99.7,99.8,99.7,99.5,100.0,99.8,99.8,
Brazil,BRA,Population growth (annual %),SP.POP.GROW,0.761972670496742,0.72824666001736,0.683439571425594,0.651994346081362,0.579350709708032,0.425360907216456,0.360180890872169,0.395928695574996,0.405467027627251,0.383150642409967
Brazil,BRA,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,98.5,99.2,98.4,98.5,98.7,97.3,97.3,99.0,99.2,
Brazil,BRA,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,99.9,99.9,99.9,100.0,99.9,99.8,100.0,99.9,99.9,
British Virgin Islands,VGB,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
British Virgin Islands,VGB,Population growth (annual %),SP.POP.GROW,-1.8135515178247,-3.54213397683474,5.81552290387566,4.8931677135622,2.01285185510385,1.79872484022046,1.33986872052852,1.72311000328138,1.23892682902476,0.659068330129875
British Virgin Islands,VGB,energy_poverty_electricity_rural (% of rural population),EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
British Virgin Islands,VGB,energy_poverty_electricity_urban (% of urban population),EG.ELC.ACCS.UR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Brunei Darussalam,BRN,Access to Clean Fuels and Technologies for cooking (% of total population),EG.CFT.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
Brunei Darussalam,BRN,Access to electricity (% of total population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,1.25964272152269,1.2107045656128,1.15739958778106,1.10621350885567,1.06148281648515,0.96027430523198,0.804554269312164,0.782881746925984,0.81851878860359,0.776925734682091
