datetime,country,electricity_demand (MWh),renewables_electricity (MWh)
2020-04-10 02:00:00,South Africa,15227.94,346.787
2020-04-10 03:00:00,South Africa,15121.81,508.557
2020-04-10 04:00:00,South Africa,15188.94,522.578
2020-04-10 05:00:00,South Africa,15363.81,596.39
2020-04-10 06:00:00,South Africa,15704.07,709.418
2020-04-10 07:00:00,South Africa,16814.81,1174.241
2020-04-10 08:00:00,South Africa,18305.81,1651.188
2020-04-10 09:00:00,South Africa,19177.2,2046.725
2020-04-10 10:00:00,South Africa,19788.81,2201.132
2020-04-10 11:00:00,South Africa,20276.2,2057.536
2020-04-10 12:00:00,South Africa,20117.94,2141.745
2020-04-10 13:00:00,South Africa,19668.07,2160.823
2020-04-10 14:00:00,South Africa,19275.07,2043.873
2020-04-10 15:00:00,South Africa,19431.07,1878.287
2020-04-10 16:00:00,South Africa,20454.2,1404.752
2020-04-10 17:00:00,South Africa,22164.94,989.218
2020-04-10 18:00:00,South Africa,23854.07,725.516
2020-04-10 19:00:00,South Africa,22226.81,813.109
2020-04-10 20:00:00,South Africa,20248.81,850.742
2020-04-10 21:00:00,South Africa,18740.48,735.313
2020-04-10 22:00:00,South Africa,17278.94,575.961
2020-04-10 23:00:00,South Africa,15880.94,554.883
2020-04-11 00:00:00,South Africa,15001.2,619.16
2020-04-11 01:00:00,South Africa,14548.81,653.989
2020-04-11 02:00:00,South Africa,14517.93,434.864
2020-04-11 03:00:00,South Africa,14607.94,322.051
2020-04-11 04:00:00,South Africa,14780.07,361.137
2020-04-11 05:00:00,South Africa,15165.81,345.016
2020-04-11 06:00:00,South Africa,16117.93,299.039
2020-04-11 07:00:00,South Africa,17248.94,606.865
2020-04-11 08:00:00,South Africa,17899.94,1588.792
2020-04-11 09:00:00,South Africa,18582.94,2068.839
2020-04-11 10:00:00,South Africa,18732.94,2269.386
2020-04-11 11:00:00,South Africa,18638.94,2375.563
2020-04-11 12:00:00,South Africa,18822.81,2283.863
2020-04-11 13:00:00,South Africa,18448.07,2289.154
2020-04-11 14:00:00,South Africa,18331.2,2152.731
2020-04-11 15:00:00,South Africa,18365.07,2055.417
2020-04-11 16:00:00,South Africa,19574.94,1795.75
2020-04-11 17:00:00,South Africa,21471.94,1429.062
2020-04-11 18:00:00,South Africa,23499.2,1340.723
2020-04-11 19:00:00,South Africa,21752.07,1345.902
2020-04-11 20:00:00,South Africa,19740.81,1205.271
2020-04-11 21:00:00,South Africa,17894.33,1164.101
2020-04-11 22:00:00,South Africa,16499.81,1051.552
2020-04-11 23:00:00,South Africa,15237.31,1093.045
2020-04-12 00:00:00,South Africa,14590.94,1076.668
2020-04-12 01:00:00,South Africa,14109.8,1091.486
2020-04-12 02:00:00,South Africa,13893.94,1181.757
2020-04-12 03:00:00,South Africa,13797.94,1233.559
2020-04-12 04:00:00,South Africa,13801.94,1359.109
2020-04-12 05:00:00,South Africa,13874.81,1478.146
2020-04-12 06:00:00,South Africa,14509.07,1489.989
2020-04-12 07:00:00,South Africa,16021.8,1539.977
2020-04-12 08:00:00,South Africa,17497.94,2122.937
2020-04-12 09:00:00,South Africa,18201.07,2738.848
2020-04-12 10:00:00,South Africa,18603.94,2971.553
2020-04-12 11:00:00,South Africa,19074.2,2932.143
2020-04-12 12:00:00,South Africa,18922.07,2893.919
2020-04-12 13:00:00,South Africa,18536.07,2790.373
2020-04-12 14:00:00,South Africa,18062.21,2622.598
2020-04-12 15:00:00,South Africa,18139.2,2429.047
2020-04-12 16:00:00,South Africa,18938.81,2185.704
2020-04-12 17:00:00,South Africa,20639.802,1552.493
2020-04-12 18:00:00,South Africa,22774.001,1198.91
2020-04-12 19:00:00,South Africa,21542.841,1138.332
2020-04-12 20:00:00,South Africa,19869.81,1029.205
2020-04-12 21:00:00,South Africa,17894.69,888.687
2020-04-12 22:00:00,South Africa,16832.67,540.403
2020-04-12 23:00:00,South Africa,15669.33,536.419
2020-04-13 00:00:00,South Africa,15127.81,428.579
2020-04-13 01:00:00,South Africa,14799.94,346.481
2020-04-13 02:00:00,South Africa,14671.89,281.557
2020-04-13 03:00:00,South Africa,14718.88,212.736
2020-04-13 04:00:00,South Africa,15054.81,154.238
2020-04-13 05:00:00,South Africa,15341.8,167.605
2020-04-13 06:00:00,South Africa,16078.81,200.406
2020-04-13 07:00:00,South Africa,17376.81,421.272
2020-04-13 08:00:00,South Africa,18756.81,842.45
2020-04-13 09:00:00,South Africa,19452.94,1291.156
2020-04-13 10:00:00,South Africa,19716.94,1550.063
2020-04-13 11:00:00,South Africa,19771.81,1697.567
2020-04-13 12:00:00,South Africa,19499.81,1782.26
2020-04-13 13:00:00,South Africa,19044.94,1757.101
2020-04-13 14:00:00,South Africa,18955.81,1691.084
2020-04-13 15:00:00,South Africa,19408.8,1545.131
2020-04-13 16:00:00,South Africa,20359.94,1533.157
2020-04-13 17:00:00,South Africa,21983.94,1327.61
2020-04-13 18:00:00,South Africa,23693.07,1192.722
2020-04-13 19:00:00,South Africa,21909.81,1093.253
2020-04-13 20:00:00,South Africa,19939.94,1033.377
2020-04-13 21:00:00,South Africa,18355.07,929.979
2020-04-13 22:00:00,South Africa,16789.94,764.811
2020-04-13 23:00:00,South Africa,15483.94,679.187
2020-04-14 00:00:00,South Africa,14961.94,571.461
2020-04-14 01:00:00,South Africa,14552.67,601.369
2020-04-14 02:00:00,South Africa,14325.81,663.217
2020-04-14 03:00:00,South Africa,14514.81,653.827
2020-04-14 04:00:00,South Africa,14873.94,663.262
2020-04-14 05:00:00,South Africa,15442.93,744.419
2020-04-14 06:00:00,South Africa,16526.81,702.439
2020-04-14 07:00:00,South Africa,18196.81,741.096
2020-04-14 08:00:00,South Africa,19540.81,1291.008
2020-04-14 09:00:00,South Africa,19988.94,1886.854
2020-04-14 10:00:00,South Africa,20301.81,2107.841
2020-04-14 11:00:00,South Africa,20475.098,2117.305
2020-04-14 12:00:00,South Africa,20515.94,2124.305
2020-04-14 13:00:00,South Africa,20460.07,2033.645
2020-04-14 14:00:00,South Africa,20775.07,2077.17
2020-04-14 15:00:00,South Africa,21411.94,1991.405
2020-04-14 16:00:00,South Africa,22378.182,1950.72
2020-04-14 17:00:00,South Africa,23712.31,1368.593
2020-04-14 18:00:00,South Africa,24293.794,1086.198
2020-04-14 19:00:00,South Africa,22546.794,1073.011
2020-04-14 20:00:00,South Africa,20741.031,987.161
2020-04-14 21:00:00,South Africa,19062.368,930.592
2020-04-14 22:00:00,South Africa,17363.2,698.017
2020-04-14 23:00:00,South Africa,16066.81,612.705
2020-04-15 00:00:00,South Africa,15178.2,519.849
2020-04-15 01:00:00,South Africa,14888.07,411.265
2020-04-15 02:00:00,South Africa,14832.94,319.404
2020-04-15 03:00:00,South Africa,14968.94,306.363
2020-04-15 04:00:00,South Africa,15380.2,320.36
2020-04-15 05:00:00,South Africa,15996.94,265.029
2020-04-15 06:00:00,South Africa,17094.81,223.689
2020-04-15 07:00:00,South Africa,18470.03,451.764
2020-04-15 08:00:00,South Africa,19522.94,1049.742
2020-04-15 09:00:00,South Africa,19798.81,1485.147
2020-04-15 10:00:00,South Africa,20010.07,1693.845
2020-04-15 11:00:00,South Africa,20059.07,1738.198
2020-04-15 12:00:00,South Africa,19994.07,1777.701
2020-04-15 13:00:00,South Africa,19730.94,1747.13
2020-04-15 14:00:00,South Africa,19591.07,1781.164
2020-04-15 15:00:00,South Africa,19962.94,1763.289
2020-04-15 16:00:00,South Africa,21325.94,1468.173
2020-04-15 17:00:00,South Africa,23490.2,896.14
2020-04-15 18:00:00,South Africa,25112.81,696.205
2020-04-15 19:00:00,South Africa,23130.94,813.24
2020-04-15 20:00:00,South Africa,21080.2,766.988
2020-04-15 21:00:00,South Africa,19468.81,630.503
2020-04-15 22:00:00,South Africa,17665.94,338.577
2020-04-15 23:00:00,South Africa,16285.94,342.525
2020-04-16 00:00:00,South Africa,15476.94,396.47
2020-04-16 01:00:00,South Africa,15212.81,308.346
2020-04-16 02:00:00,South Africa,15048.94,241.924
2020-04-16 03:00:00,South Africa,15085.81,236.166
2020-04-16 04:00:00,South Africa,15480.07,221.295
2020-04-16 05:00:00,South Africa,16175.07,211.281
2020-04-16 06:00:00,South Africa,17302.81,228.514
2020-04-16 07:00:00,South Africa,18596.07,503.014
2020-04-16 08:00:00,South Africa,19433.81,1191.985
2020-04-16 09:00:00,South Africa,19952.07,1653.923
2020-04-16 10:00:00,South Africa,19836.2,1875.536
2020-04-16 11:00:00,South Africa,19735.94,1985.593
2020-04-16 12:00:00,South Africa,19662.2,2028.364
2020-04-16 13:00:00,South Africa,19277.94,2060.322
2020-04-16 14:00:00,South Africa,19084.94,1999.129
2020-04-16 15:00:00,South Africa,19550.07,1874.464
2020-04-16 16:00:00,South Africa,20967.07,1569.175
2020-04-16 17:00:00,South Africa,23326.94,887.067
2020-04-16 18:00:00,South Africa,25168.87,632.877
2020-04-16 19:00:00,South Africa,22967.89,759.012
2020-04-16 20:00:00,South Africa,21089.81,750.418
2020-04-16 21:00:00,South Africa,19342.94,622.499
2020-04-16 22:00:00,South Africa,17697.94,276.88
2020-04-16 23:00:00,South Africa,16334.9,251.127
2020-04-17 00:00:00,South Africa,15518.4,242.319
2020-04-17 01:00:00,South Africa,15201.58,188.163
2020-04-17 02:00:00,South Africa,15091.4,126.85
2020-04-17 03:00:00,South Africa,15202.27,98.698
2020-04-17 04:00:00,South Africa,15551.27,99.655
2020-04-17 05:00:00,South Africa,16175.4,102.293
2020-04-17 06:00:00,South Africa,17248.27,133.326
2020-04-17 07:00:00,South Africa,18634.4,462.048
2020-04-17 08:00:00,South Africa,19539.27,1242.928
2020-04-17 09:00:00,South Africa,19748.4,1771.667
2020-04-17 10:00:00,South Africa,19796.27,2050.517
2020-04-17 11:00:00,South Africa,19582.4,2197.835
2020-04-17 12:00:00,South Africa,19391.27,2281.437
2020-04-17 13:00:00,South Africa,19030.27,2248.962
2020-04-17 14:00:00,South Africa,18928.4,2105.185
2020-04-17 15:00:00,South Africa,19375.0,1960.597
2020-04-17 16:00:00,South Africa,20560.4,1634.239
2020-04-17 17:00:00,South Africa,22985.77,981.87
2020-04-17 18:00:00,South Africa,24849.4,685.7
2020-04-17 19:00:00,South Africa,22973.4,788.932
2020-04-17 20:00:00,South Africa,21004.27,808.733
2020-04-17 21:00:00,South Africa,19443.27,676.352
2020-04-17 22:00:00,South Africa,17980.66,398.71
2020-04-17 23:00:00,South Africa,16575.33,382.618
2020-04-18 00:00:00,South Africa,15872.22,326.661
2020-04-18 01:00:00,South Africa,15408.4,378.753
2020-04-18 02:00:00,South Africa,15214.27,366.941
2020-04-18 03:00:00,South Africa,15217.4,358.657
2020-04-18 04:00:00,South Africa,15376.27,401.898
2020-04-18 05:00:00,South Africa,15650.4,500.416
2020-04-18 06:00:00,South Africa,16225.27,521.031
2020-04-18 07:00:00,South Africa,17326.4,855.171
2020-04-18 08:00:00,South Africa,18489.27,1603.593
2020-04-18 09:00:00,South Africa,19121.27,2103.245
2020-04-18 10:00:00,South Africa,19478.4,2207.283
2020-04-18 11:00:00,South Africa,19304.27,2201.197
2020-04-18 12:00:00,South Africa,19161.4,2206.611
2020-04-18 13:00:00,South Africa,18865.4,2144.118
2020-04-18 14:00:00,South Africa,18971.27,1970.466
2020-04-18 15:00:00,South Africa,19327.4,1721.263
2020-04-18 16:00:00,South Africa,20525.4,1389.878
2020-04-18 17:00:00,South Africa,22546.52,853.721
2020-04-18 18:00:00,South Africa,24565.42,717.552
2020-04-18 19:00:00,South Africa,22827.0,779.897
2020-04-18 20:00:00,South Africa,20689.4,804.122
2020-04-18 21:00:00,South Africa,18991.4,677.534
2020-04-18 22:00:00,South Africa,17484.4,548.765
2020-04-18 23:00:00,South Africa,16302.27,581.231
2020-04-19 00:00:00,South Africa,15423.4,629.8
2020-04-19 01:00:00,South Africa,14899.27,669.18
2020-04-19 02:00:00,South Africa,14668.98,705.392
2020-04-19 03:00:00,South Africa,14714.4,742.557
2020-04-19 04:00:00,South Africa,14787.27,830.522
2020-04-19 05:00:00,South Africa,14923.4,880.106
2020-04-19 06:00:00,South Africa,15419.4,937.052
2020-04-19 07:00:00,South Africa,16757.27,1192.677
2020-04-19 08:00:00,South Africa,17943.4,1916.433
2020-04-19 09:00:00,South Africa,18914.4,2324.762
2020-04-19 10:00:00,South Africa,19581.4,2550.949
2020-04-19 11:00:00,South Africa,19667.4,2716.292
2020-04-19 12:00:00,South Africa,19566.4,2815.756
2020-04-19 13:00:00,South Africa,19087.4,2641.768
2020-04-19 14:00:00,South Africa,18777.53,2419.74
2020-04-19 15:00:00,South Africa,18917.4,2196.809
2020-04-19 16:00:00,South Africa,19928.27,1774.145
2020-04-19 17:00:00,South Africa,22056.4,1236.021
2020-04-19 18:00:00,South Africa,24024.27,854.223
2020-04-19 19:00:00,South Africa,22408.4,800.033
2020-04-19 20:00:00,South Africa,20222.27,927.17
2020-04-19 21:00:00,South Africa,18298.4,1127.085
2020-04-19 22:00:00,South Africa,16632.27,1133.454
2020-04-19 23:00:00,South Africa,15328.4,1178.585
2020-04-20 00:00:00,South Africa,14656.94,1140.203
2020-04-20 01:00:00,South Africa,14606.93,762.718
2020-04-20 02:00:00,South Africa,14550.8,549.864
2020-04-20 03:00:00,South Africa,14578.07,505.493
2020-04-20 04:00:00,South Africa,14672.8,855.287
2020-04-20 05:00:00,South Africa,15649.2,944.763
2020-04-20 06:00:00,South Africa,16722.94,916.645
2020-04-20 07:00:00,South Africa,18180.07,1044.571
2020-04-20 08:00:00,South Africa,19371.94,1524.123
2020-04-20 09:00:00,South Africa,19681.07,1891.89
2020-04-20 10:00:00,South Africa,19851.07,2237.01
2020-04-20 11:00:00,South Africa,19750.93,2399.44
2020-04-20 12:00:00,South Africa,19358.07,2559.187
2020-04-20 13:00:00,South Africa,19015.93,2563.993
2020-04-20 14:00:00,South Africa,19092.07,2395.104
2020-04-20 15:00:00,South Africa,19628.94,2130.318
2020-04-20 16:00:00,South Africa,21068.07,1741.592
2020-04-20 17:00:00,South Africa,23264.07,1293.27
2020-04-20 18:00:00,South Africa,25028.93,1117.464
2020-04-20 19:00:00,South Africa,22956.8,1105.021
2020-04-20 20:00:00,South Africa,20960.33,1143.488
2020-04-20 21:00:00,South Africa,19217.8,1068.347
2020-04-20 22:00:00,South Africa,17312.8,976.342
2020-04-20 23:00:00,South Africa,16267.07,853.119
2020-04-21 00:00:00,South Africa,15750.2,556.676
2020-04-21 01:00:00,South Africa,15351.93,481.363
2020-04-21 02:00:00,South Africa,15248.0,403.063
2020-04-21 03:00:00,South Africa,15396.93,295.721
2020-04-21 04:00:00,South Africa,15941.93,207.099
2020-04-21 05:00:00,South Africa,16618.07,185.014
2020-04-21 06:00:00,South Africa,17705.2,198.907
2020-04-21 07:00:00,South Africa,19059.94,355.099
2020-04-21 08:00:00,South Africa,20449.07,616.486
2020-04-21 09:00:00,South Africa,20725.07,935.968
2020-04-21 10:00:00,South Africa,20962.2,1270.653
2020-04-21 11:00:00,South Africa,20939.07,1335.249
2020-04-21 12:00:00,South Africa,20819.047,1441.616
2020-04-21 13:00:00,South Africa,20444.019,1510.426
2020-04-21 14:00:00,South Africa,20260.2,1627.679
2020-04-21 15:00:00,South Africa,20886.33,1518.692
2020-04-21 16:00:00,South Africa,22139.8,1248.746
2020-04-21 17:00:00,South Africa,24363.2,878.806
2020-04-21 18:00:00,South Africa,25690.8,731.527
2020-04-21 19:00:00,South Africa,23531.8,699.018
2020-04-21 20:00:00,South Africa,21594.8,630.571
2020-04-21 21:00:00,South Africa,20119.33,498.458
2020-04-21 22:00:00,South Africa,18400.8,446.16
2020-04-21 23:00:00,South Africa,17102.93,399.719
2020-04-22 00:00:00,South Africa,16273.94,375.431
2020-04-22 01:00:00,South Africa,15832.94,348.175
2020-04-22 02:00:00,South Africa,15392.07,363.469
2020-04-22 03:00:00,South Africa,15545.33,338.505
2020-04-22 04:00:00,South Africa,16014.94,298.346
2020-04-22 05:00:00,South Africa,16824.93,268.979
2020-04-22 06:00:00,South Africa,17877.8,295.436
2020-04-22 07:00:00,South Africa,19025.07,514.664
2020-04-22 08:00:00,South Africa,20295.8,1011.57
2020-04-22 09:00:00,South Africa,20614.2,1322.741
2020-04-22 10:00:00,South Africa,20814.94,1558.279
2020-04-22 11:00:00,South Africa,20677.07,1685.857
2020-04-22 12:00:00,South Africa,20567.94,1722.626
2020-04-22 13:00:00,South Africa,20422.93,1730.538
2020-04-22 14:00:00,South Africa,20634.2,1518.025
2020-04-22 15:00:00,South Africa,21205.93,1401.373
2020-04-22 16:00:00,South Africa,22493.2,1117.512
2020-04-22 17:00:00,South Africa,24324.07,759.182
2020-04-22 18:00:00,South Africa,25385.44,750.308
2020-04-22 19:00:00,South Africa,23369.07,749.885
2020-04-22 20:00:00,South Africa,21712.93,663.096
2020-04-22 21:00:00,South Africa,20042.8,612.793
2020-04-22 22:00:00,South Africa,18291.94,520.43
2020-04-22 23:00:00,South Africa,17001.07,506.216
2020-04-23 00:00:00,South Africa,16208.8,496.28
2020-04-23 01:00:00,South Africa,15837.8,443.134
2020-04-23 02:00:00,South Africa,15732.2,404.362
2020-04-23 03:00:00,South Africa,15823.07,420.585
2020-04-23 04:00:00,South Africa,16359.07,430.228
2020-04-23 05:00:00,South Africa,16972.94,401.245
2020-04-23 06:00:00,South Africa,18236.8,301.415
2020-04-23 07:00:00,South Africa,19634.07,453.469
2020-04-23 08:00:00,South Africa,20826.07,862.546
2020-04-23 09:00:00,South Africa,21524.94,1166.688
2020-04-23 10:00:00,South Africa,21655.07,1302.256
2020-04-23 11:00:00,South Africa,21787.94,1280.145
2020-04-23 12:00:00,South Africa,21425.07,1357.139
2020-04-23 13:00:00,South Africa,21095.2,1283.209
2020-04-23 14:00:00,South Africa,21243.2,1038.423
2020-04-23 15:00:00,South Africa,21860.8,787.48
2020-04-23 16:00:00,South Africa,23037.2,690.16
2020-04-23 17:00:00,South Africa,25031.4,461.466
2020-04-23 18:00:00,South Africa,25941.53,461.466
2020-04-23 19:00:00,South Africa,23848.2,490.359
2020-04-23 20:00:00,South Africa,22092.07,424.588
2020-04-23 21:00:00,South Africa,20462.94,369.345
2020-04-23 22:00:00,South Africa,18909.8,324.7
2020-04-23 23:00:00,South Africa,17524.8,322.564
2020-04-24 00:00:00,South Africa,16739.07,322.346
2020-04-24 01:00:00,South Africa,16186.8,301.1
2020-04-24 02:00:00,South Africa,16010.94,291.313
2020-04-24 03:00:00,South Africa,16099.07,254.29
2020-04-24 04:00:00,South Africa,16522.94,266.65
2020-04-24 05:00:00,South Africa,17173.8,328.953
2020-04-24 06:00:00,South Africa,17985.2,396.771
2020-04-24 07:00:00,South Africa,19563.94,489.48
2020-04-24 08:00:00,South Africa,20988.8,739.124
2020-04-24 09:00:00,South Africa,21432.33,1003.586
2020-04-24 10:00:00,South Africa,21662.93,1163.103
2020-04-24 11:00:00,South Africa,21727.07,1111.709
2020-04-24 12:00:00,South Africa,21549.07,1142.445
2020-04-24 13:00:00,South Africa,21222.07,1179.716
2020-04-24 14:00:00,South Africa,21129.8,1157.702
2020-04-24 15:00:00,South Africa,21308.33,1119.477
2020-04-24 16:00:00,South Africa,22540.8,875.535
2020-04-24 17:00:00,South Africa,24384.94,644.417
2020-04-24 18:00:00,South Africa,25405.07,545.61
2020-04-24 19:00:00,South Africa,23429.94,525.762
2020-04-24 20:00:00,South Africa,21825.8,412.666
2020-04-24 21:00:00,South Africa,20298.93,369.516
2020-04-24 22:00:00,South Africa,18547.94,327.66
2020-04-24 23:00:00,South Africa,17350.94,324.383
2020-04-25 00:00:00,South Africa,16511.93,317.805
2020-04-25 01:00:00,South Africa,16082.07,354.615
2020-04-25 02:00:00,South Africa,15804.94,390.533
2020-04-25 03:00:00,South Africa,15774.8,340.989
2020-04-25 04:00:00,South Africa,16120.93,349.691
2020-04-25 05:00:00,South Africa,16708.94,373.745
2020-04-25 06:00:00,South Africa,17282.94,346.973
2020-04-25 07:00:00,South Africa,18509.93,449.413
2020-04-25 08:00:00,South Africa,19810.8,767.158
2020-04-25 09:00:00,South Africa,20506.2,1029.864
2020-04-25 10:00:00,South Africa,20720.2,1181.689
2020-04-25 11:00:00,South Africa,20848.94,1119.807
2020-04-25 12:00:00,South Africa,20719.94,1267.036
2020-04-25 13:00:00,South Africa,20271.07,1449.664
2020-04-25 14:00:00,South Africa,20138.2,1368.432
2020-04-25 15:00:00,South Africa,20537.2,1226.761
2020-04-25 16:00:00,South Africa,21779.8,1067.233
2020-04-25 17:00:00,South Africa,23915.32,702.471
2020-04-25 18:00:00,South Africa,25331.17,674.191
2020-04-25 19:00:00,South Africa,23197.72,775.475
2020-04-25 20:00:00,South Africa,21134.94,889.687
2020-04-25 21:00:00,South Africa,19357.93,804.8
2020-04-25 22:00:00,South Africa,17872.2,625.77
2020-04-25 23:00:00,South Africa,16698.94,679.807
2020-04-26 00:00:00,South Africa,15921.07,701.968
2020-04-26 01:00:00,South Africa,15403.94,681.541
2020-04-26 02:00:00,South Africa,15178.8,670.97
2020-04-26 03:00:00,South Africa,15210.8,652.642
2020-04-26 04:00:00,South Africa,15521.2,639.922
2020-04-26 05:00:00,South Africa,15876.8,637.918
2020-04-26 06:00:00,South Africa,16354.94,608.637
2020-04-26 07:00:00,South Africa,17806.93,718.268
2020-04-26 08:00:00,South Africa,19498.94,1211.58
2020-04-26 09:00:00,South Africa,20746.93,1503.924
2020-04-26 10:00:00,South Africa,21297.94,1793.243
2020-04-26 11:00:00,South Africa,21536.94,1908.119
2020-04-26 12:00:00,South Africa,21572.4,1990.159
2020-04-26 13:00:00,South Africa,21264.4,1810.558
2020-04-26 14:00:00,South Africa,20794.4,1757.825
2020-04-26 15:00:00,South Africa,21189.27,1372.272
2020-04-26 16:00:00,South Africa,22264.4,1253.963
2020-04-26 17:00:00,South Africa,24325.27,938.658
2020-04-26 18:00:00,South Africa,25112.53,847.47
2020-04-26 19:00:00,South Africa,22992.27,903.428
2020-04-26 20:00:00,South Africa,21196.27,763.887
2020-04-26 21:00:00,South Africa,19192.4,846.624
2020-04-26 22:00:00,South Africa,17505.27,919.069
2020-04-26 23:00:00,South Africa,16194.27,917.247
2020-04-27 00:00:00,South Africa,15396.4,932.089
2020-04-27 01:00:00,South Africa,14813.27,1135.895
2020-04-27 02:00:00,South Africa,14794.27,965.935
2020-04-27 03:00:00,South Africa,14929.4,935.208
2020-04-27 04:00:00,South Africa,15349.27,967.566
2020-04-27 05:00:00,South Africa,15899.27,822.028
2020-04-27 06:00:00,South Africa,16684.4,767.559
2020-04-27 07:00:00,South Africa,18162.27,801.803
2020-04-27 08:00:00,South Africa,20023.27,980.896
2020-04-27 09:00:00,South Africa,21061.27,1266.244
2020-04-27 10:00:00,South Africa,21772.4,1419.501
2020-04-27 11:00:00,South Africa,21807.27,1542.985
2020-04-27 12:00:00,South Africa,21688.27,1462.055
2020-04-27 13:00:00,South Africa,21558.27,1271.783
2020-04-27 14:00:00,South Africa,21727.4,1099.132
2020-04-27 15:00:00,South Africa,22195.27,1297.2
2020-04-27 16:00:00,South Africa,23177.673,1408.284
2020-04-27 17:00:00,South Africa,25024.862,1269.323
2020-04-27 18:00:00,South Africa,25459.435,1083.536
2020-04-27 19:00:00,South Africa,23500.442,940.999
2020-04-27 20:00:00,South Africa,21792.4,861.579
2020-04-27 21:00:00,South Africa,19992.27,857.194
2020-04-27 22:00:00,South Africa,17944.27,1006.713
2020-04-27 23:00:00,South Africa,16543.27,1130.952
2020-04-28 00:00:00,South Africa,15622.27,1161.03
2020-04-28 01:00:00,South Africa,15262.27,1075.827
2020-04-28 02:00:00,South Africa,15221.27,1023.963
2020-04-28 03:00:00,South Africa,15322.4,885.052
2020-04-28 04:00:00,South Africa,15736.27,977.417
2020-04-28 05:00:00,South Africa,16470.27,1064.212
2020-04-28 06:00:00,South Africa,17641.4,983.218
2020-04-28 07:00:00,South Africa,19213.27,1174.074
2020-04-28 08:00:00,South Africa,21015.4,1483.209
2020-04-28 09:00:00,South Africa,22306.27,1656.157
2020-04-28 10:00:00,South Africa,22960.27,1976.899
2020-04-28 11:00:00,South Africa,22961.354,2064.931
2020-04-28 12:00:00,South Africa,22884.481,2037.073
2020-04-28 13:00:00,South Africa,22780.27,2044.744
2020-04-28 14:00:00,South Africa,22822.27,1900.46
2020-04-28 15:00:00,South Africa,23299.703,1718.194
2020-04-28 16:00:00,South Africa,24571.603,1416.763
2020-04-28 17:00:00,South Africa,26390.128,988.201
2020-04-28 18:00:00,South Africa,26812.283,859.173
2020-04-28 19:00:00,South Africa,24632.362,890.489
2020-04-28 20:00:00,South Africa,23075.88,833.818
2020-04-28 21:00:00,South Africa,21215.53,797.147
2020-04-28 22:00:00,South Africa,19262.27,684.289
2020-04-28 23:00:00,South Africa,17847.4,629.96
2020-04-29 00:00:00,South Africa,16891.4,579.967
2020-04-29 01:00:00,South Africa,16468.4,496.182
2020-04-29 02:00:00,South Africa,16171.27,552.692
2020-04-29 03:00:00,South Africa,16238.4,594.979
2020-04-29 04:00:00,South Africa,16967.4,490.628
2020-04-29 05:00:00,South Africa,17575.27,444.558
2020-04-29 06:00:00,South Africa,18400.4,453.496
2020-04-29 07:00:00,South Africa,20195.27,577.524
2020-04-29 08:00:00,South Africa,21826.27,1058.798
2020-04-29 09:00:00,South Africa,22439.94,1467.455
2020-04-29 10:00:00,South Africa,22404.07,1742.442
2020-04-29 11:00:00,South Africa,22080.07,1871.408
2020-04-29 12:00:00,South Africa,22384.94,1858.706
2020-04-29 13:00:00,South Africa,22372.2,1776.352
2020-04-29 14:00:00,South Africa,22304.94,1703.451
2020-04-29 15:00:00,South Africa,22988.4,1499.049
2020-04-29 16:00:00,South Africa,24165.93,1205.015
2020-04-29 17:00:00,South Africa,26358.028,622.442
2020-04-29 18:00:00,South Africa,27391.911,474.599
2020-04-29 19:00:00,South Africa,25487.206,422.664
2020-04-29 20:00:00,South Africa,23793.31,442.329
2020-04-29 21:00:00,South Africa,21897.047,420.2
2020-04-29 22:00:00,South Africa,20060.93,148.865
2020-04-29 23:00:00,South Africa,18559.27,156.402
2020-04-30 00:00:00,South Africa,17468.4,200.402
2020-04-30 01:00:00,South Africa,16991.27,192.195
2020-04-30 02:00:00,South Africa,16744.27,212.603
2020-04-30 03:00:00,South Africa,16633.4,215.611
2020-04-30 04:00:00,South Africa,17274.27,212.604
2020-04-30 05:00:00,South Africa,18019.27,245.902
2020-04-30 06:00:00,South Africa,19032.4,251.646
2020-04-30 07:00:00,South Africa,20523.27,542.041
2020-04-30 08:00:00,South Africa,21337.27,1239.112
2020-04-30 09:00:00,South Africa,21598.4,1611.986
2020-04-30 10:00:00,South Africa,21642.27,1794.684
2020-04-30 11:00:00,South Africa,21388.4,1901.341
2020-04-30 12:00:00,South Africa,21147.2,1904.83
2020-04-30 13:00:00,South Africa,20783.07,1874.707
2020-04-30 14:00:00,South Africa,20802.94,1817.441
2020-04-30 15:00:00,South Africa,21240.07,1607.581
2020-04-30 16:00:00,South Africa,22834.0,1215.492
2020-04-30 17:00:00,South Africa,25279.445,572.55
2020-04-30 18:00:00,South Africa,26983.301,442.363
2020-04-30 19:00:00,South Africa,25244.562,499.096
2020-04-30 20:00:00,South Africa,23371.07,510.363
2020-04-30 21:00:00,South Africa,21483.07,366.586
2020-04-30 22:00:00,South Africa,19717.07,127.709
2020-04-30 23:00:00,South Africa,18252.2,126.327
2020-05-01 00:00:00,South Africa,17187.94,121.615
2020-05-01 01:00:00,South Africa,16632.81,155.518
2020-05-01 02:00:00,South Africa,16331.94,206.778
2020-05-01 03:00:00,South Africa,16158.07,332.002
2020-05-01 04:00:00,South Africa,16502.2,434.529
2020-05-01 05:00:00,South Africa,16944.81,514.695
